# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu May 16 14:06:35 2024
#
# User preference: *
#
# CONSTRAINT:  where (default_flag >0)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
#
loc_rowid,pl_name,hostname,default_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim
163,AF Lep b,AF Lep,0,9060.00000000,3650.00000000,-2480.00000000,0,9.300000,2.300000,-1.800000,0,,,,,,,,,6140.00,47.00,-47.00,0
164,AU Mic b,AU Mic,1,8.46299910,,,0,0.064500,0.001300,-0.001300,0,,,,,,,,,,,,
165,AU Mic b,AU Mic,0,8.46300040,0.00000580,-0.00000600,0,0.064400,0.005600,-0.005400,0,,,,,,,,,,,,
166,AU Mic b,AU Mic,0,8.46321000,,,0,,,,,,,,,,,,,3700.00,100.00,-100.00,0
167,AU Mic b,AU Mic,0,8.46300000,0.00000200,-0.00000200,0,0.064500,0.001300,-0.001300,0,,,,,593,21,-21,0,3700.00,100.00,-100.00,0
168,AU Mic b,AU Mic,0,8.46321000,0.00004000,-0.00004000,0,0.066000,0.007000,-0.006000,0,,,,,,,,,3700.00,100.00,-100.00,0
169,AU Mic b,AU Mic,0,8.46308000,0.00006000,-0.00006000,0,0.064900,0.001200,-0.001200,0,21.20,2.50,-2.40,0,600,17,-16,0,3678.00,90.00,-88.00,0
170,AU Mic b,AU Mic,0,8.46321000,,,0,,,,,,,,,,,,,,,,
171,AU Mic b,AU Mic,0,8.46314270,,,0,,,,,,,,,,,,,3665.00,31.00,-31.00,0
172,AU Mic b,AU Mic,0,,,,,,,,,76.64,,,0,755,,,0,3588.00,87.00,-87.00,0
173,AU Mic b,AU Mic,0,8.46300000,0.00000200,-0.00000200,0,,,,,,,,,,,,,3700.00,100.00,-100.00,0
174,AU Mic c,AU Mic,0,18.85882000,,,0,,,,,,,,,,,,,3665.00,31.00,-31.00,0
175,AU Mic c,AU Mic,0,18.85969000,0.00008000,-0.00008000,0,0.110800,0.002000,-0.002000,0,7.30,0.90,-0.80,0,459,13,-12,0,3678.00,90.00,-88.00,0
176,AU Mic c,AU Mic,1,18.85899100,,,0,0.110100,0.002000,-0.002000,0,,,,,,,,,,,,
177,AU Mic c,AU Mic,0,18.85901900,0.00001600,-0.00001600,0,0.110100,0.002200,-0.002200,0,,,,,454,16,-16,0,3700.00,100.00,-100.00,0
178,AU Mic c,AU Mic,0,18.85901900,0.00000160,-0.00000160,0,,,,,,,,,,,,,3700.00,100.00,-100.00,0
179,AU Mic c,AU Mic,0,18.85898200,0.00005300,-0.00005000,0,0.110000,0.010000,-0.010000,0,,,,,,,,,,,,
180,AU Mic d,AU Mic,1,12.73596000,0.00793000,-0.00793000,0,,,,,,,,,,,,,3678.00,90.00,-88.00,0
181,BD+03 2562 b,BD+03 2562,1,481.90000000,2.70000000,-2.80000000,0,1.300000,0.100000,-0.100000,0,,,,,,,,,4095.00,20.00,-20.00,0
182,BD+14 4559 b,BD+14 4559,1,268.94000000,0.99000000,-0.99000000,0,0.780000,0.050000,-0.050000,0,,,,,,,,,4864.00,101.00,-101.00,0
183,BD+14 4559 b,BD+14 4559,0,268.94000000,0.99000000,-0.99000000,0,0.777000,,,0,,,,,,,,,5008.00,20.00,-20.00,0
184,BD+15 2375 b,BD+15 2375,1,153.22000000,0.44000000,-0.44000000,0,0.576000,0.027000,-0.027000,0,,,,,,,,,4649.00,30.00,-30.00,0
185,BD+15 2940 b,BD+15 2940,1,137.48000000,0.34000000,-0.34000000,0,0.539000,,,0,,,,,,,,,4796.00,117.00,-117.00,0
186,BD+20 2457 b,BD+20 2457,1,379.63000000,2.01000000,-2.01000000,0,1.450000,,,0,,,,,,,,,4137.00,10.00,-10.00,0
187,BD+20 2457 b,BD+20 2457,0,379.63000000,2.00000000,-2.00000000,0,1.050000,0.070000,-0.070000,0,,,,,,,,,4259.00,64.00,-64.00,0
188,BD+20 2457 c,BD+20 2457,1,621.99000000,10.20000000,-10.20000000,0,2.010000,,,0,,,,,,,,,4137.00,10.00,-10.00,0
189,BD+20 274 b,BD+20 274,1,578.20000000,5.40000000,-5.40000000,0,1.300000,,,0,,,,,,,,,4296.00,10.00,-10.00,0
190,BD+20 594 b,BD+20 594,0,41.68864400,0.00335300,-0.00341900,0,,,,,,,,,,,,,5703.00,50.00,-50.00,0
191,BD+20 594 b,BD+20 594,0,41.68550000,0.00300000,-0.00310000,0,0.241000,0.019000,-0.017000,0,,,,,546,19,-18,0,5766.00,99.00,-99.00,0
192,BD+20 594 b,BD+20 594,1,41.68550000,0.00300000,-0.00300000,0,,,,,,,,,,,,,5766.00,99.00,-99.00,0
193,BD+45 564 b,BD+45 564,1,307.88000000,1.47000000,-1.47000000,0,0.830000,0.040000,-0.040000,0,,,,,,,,,5004.00,50.00,-50.00,0
194,BD+48 738 b,BD+48 738,1,392.60000000,5.50000000,-5.50000000,0,1.000000,,,0,,,,,,,,,4414.00,15.00,-15.00,0
195,BD+48 740 b,BD+48 740,1,733.00000000,5.00000000,-8.00000000,0,1.700000,0.100000,-0.100000,0,,,,,,,,,4534.00,8.00,-8.00,0
196,BD+49 828 b,BD+49 828,1,2590.00000000,300.00000000,-180.00000000,0,4.200000,0.320000,-0.200000,0,,,,,,,,,4943.00,30.00,-30.00,0
197,BD+55 362 b,BD+55 362,1,265.59000000,1.04000000,-1.04000000,0,0.780000,0.050000,-0.050000,0,,,,,,,,,5012.00,78.00,-78.00,0
198,BD+60 1417 b,BD+60 1417,1,,,,,1662.000000,,,0,,,,,1303,74,-74,0,4993.00,124.00,-124.00,0
199,BD+63 1405 b,BD+63 1405,1,1198.48000000,60.79000000,-60.79000000,0,2.060000,0.140000,-0.140000,0,,,,,,,,,5000.00,53.00,-53.00,0
200,BD+63 1405 b,BD+63 1405,0,1230.00000000,44.00000000,-40.00000000,0,2.115000,0.085000,-0.082000,0,,,,,,,,,5000.00,53.00,-53.00,0
201,BD-00 4475 b,BD-00 4475,1,723.20000000,0.74000000,-0.74000000,0,1.480000,0.110000,-0.110000,0,,,,,,,,,5040.00,112.00,-112.00,0
202,BD-06 1339 b,BD-06 1339,1,3.87280000,0.00040000,-0.00040000,0,0.042800,0.000700,-0.000700,0,,,,,,,,,4324.00,100.00,-100.00,0
203,BD-06 1339 c,BD-06 1339,1,125.94000000,0.44000000,-0.44000000,0,0.435000,0.007000,-0.007000,0,,,,,,,,,4324.00,100.00,-100.00,0
204,BD-08 2823 b,BD-08 2823,1,5.60000000,0.02000000,-0.02000000,0,0.060000,0.000000,0.000000,0,,,,,,,,,4816.00,114.00,-114.00,0
205,BD-08 2823 b,BD-08 2823,0,5.60000000,0.02000000,-0.02000000,0,0.056000,0.002000,-0.002000,0,,,,,,,,,4746.00,63.00,-63.00,0
206,BD-08 2823 c,BD-08 2823,1,237.60000000,1.50000000,-1.50000000,0,0.680000,0.020000,-0.020000,0,,,,,,,,,4746.00,63.00,-63.00,0
207,BD-10 3166 b,BD-10 3166,0,3.48700000,0.00100000,-0.00100000,0,0.046000,,,0,,,,,,,,,5400.00,,,0
208,BD-10 3166 b,BD-10 3166,1,3.48777000,0.00011000,-0.00011000,0,0.040000,0.000000,0.000000,0,,,,,,,,,5393.00,44.00,-44.00,0
209,BD-10 3166 b,BD-10 3166,0,3.48777000,0.00011000,-0.00011000,0,0.045200,0.002600,-0.002600,0,,,,,,,,,5393.00,,,0
210,BD-10 3166 b,BD-10 3166,0,3.48790500,0.00007800,-0.00008100,0,0.045000,0.000640,-0.000670,0,,,,,,,,,5382.64,78.53,-78.53,0
211,BD-11 4672 b,BD-11 4672,1,1634.00000000,13.00000000,-14.00000000,0,2.360000,0.040000,-0.040000,0,,,,,,,,,4550.00,110.00,-110.00,0
212,BD-11 4672 b,BD-11 4672,0,1667.00000000,33.00000000,-31.00000000,0,2.280000,0.070000,-0.070000,0,,,,,,,,,4475.00,100.00,-100.00,0
213,BD-11 4672 c,BD-11 4672,1,74.20000000,0.06000000,-0.08000000,0,0.300000,0.010000,-0.010000,0,,,,,,,,,4550.00,110.00,-110.00,0
214,BD-13 2130 b,BD-13 2130,0,714.30000000,5.30000000,-5.30000000,0,2.100000,,,0,,,,,,,,,,,,
215,BD-13 2130 b,BD-13 2130,1,714.29999000,5.30000000,-5.30000000,0,1.660000,0.120000,-0.120000,0,,,,,,,,,4545.00,71.00,-71.00,0
216,BD-17 63 b,BD-17 63,1,655.60000000,0.60000000,-0.60000000,0,1.340000,0.020000,-0.020000,0,,,,,,,,,4714.00,93.00,-93.00,0
217,BD-17 63 b,BD-17 63,0,655.59998000,0.60000000,-0.60000000,0,1.340000,0.020000,-0.020000,0,,,,,,,,,4665.00,120.00,-120.00,0
218,BD-210397 b,BD-210397,1,1891.00000000,56.00000000,-48.00000000,0,2.630000,0.060000,-0.050000,0,0.02,0.00,0.00,0,,,,,4051.00,239.00,-239.00,0
219,BD-210397 c,BD-210397,1,6240.00000000,151.00000000,-156.00000000,0,5.900000,0.100000,-0.100000,0,,,,,,,,,,,,
220,BD-210397 c,BD-210397,0,6360.00000000,6260.00000000,-711.00000000,0,5.900000,3.400000,-0.500000,0,0.00,0.00,0.00,0,,,,,4051.00,239.00,-239.00,0
221,CD Cet b,CD Cet,1,2.29070000,0.00012000,-0.00012000,0,0.018500,0.001300,-0.001300,0,8.60,2.40,-2.40,0,464,18,-18,0,3130.00,51.00,-51.00,0
222,CFBDSIR J145829+101343 b,CFBDSIR J145829+101343,1,10037.50000000,2737.50000000,-2737.50000000,0,2.600000,0.300000,-0.300000,0,,,,,370,40,-40,0,580.50,24.50,-24.50,0
223,CFHTWIR-Oph 98 b,CFHTWIR-Oph 98 A,1,8040000.00000000,470000.00000000,-470000.00000000,0,200.000000,6.000000,-6.000000,0,,,,,1800,40,-40,0,2320.00,40.00,-40.00,0
224,CHXR 73 b,CHXR 73,1,,,,,210.000000,,,0,,,,,,,,,,,,
225,CI Tau c,CI Tau,1,25.20000000,1.70000000,-1.80000000,0,0.170000,0.080000,-0.080000,0,,,,,,,,,,,,
226,COCONUTS-2 b,COCONUTS-2 A,1,402000000.00000000,470000000.00000000,-100000000.00000000,0,7506.000000,5205.000000,-2060.000000,0,,,,,434,9,-9,0,3406.00,69.00,-69.00,0
227,CT Cha b,CT Cha,1,,,,,440.000000,,,0,,,,,2600,250,-250,0,,,,
228,CoRoT-1 b,CoRoT-1,0,1.50896350,0.00000890,-0.00000890,0,,,,,2852.63,,,0,2036,,,0,5950.00,,,0
229,CoRoT-1 b,CoRoT-1,1,1.50895570,0.00000640,-0.00000640,0,,,,,,,,,1898,50,-50,0,5950.00,150.00,-150.00,0
230,CoRoT-1 b,CoRoT-1,0,1.50896860,0.00000060,-0.00000060,0,0.025360,0.000990,-0.000990,0,,,,,1915,49,-49,0,5950.00,150.00,-150.00,0
231,CoRoT-1 b,CoRoT-1,0,1.50896820,0.00000050,-0.00000050,0,0.027520,0.000220,-0.000230,0,,,,,,,,,6298.00,66.00,-66.00,0
232,CoRoT-1 b,CoRoT-1,0,1.50895570,,,0,0.026100,0.000500,-0.000500,0,,,,,,,,,5950.00,50.00,-50.00,0
233,CoRoT-1 b,CoRoT-1,0,1.50896877,0.00000008,-0.00000008,0,,,,,,,,,,,,,,,,
234,CoRoT-1 b,CoRoT-1,0,1.50897655,0.00000010,-0.00000010,0,0.025900,0.001100,-0.002000,0,,,,,1834,46,-46,0,5950.00,,,0
235,CoRoT-10 b,CoRoT-10,0,13.24060000,0.00020000,-0.00020000,0,0.105500,0.001900,-0.002000,0,,,,,,,,,5075.00,75.00,-75.00,0
236,CoRoT-10 b,CoRoT-10,0,13.24060000,0.00020000,-0.00020000,0,0.106000,0.001400,-0.001400,0,,,,,647,24,-24,0,5075.00,75.00,-75.00,0
237,CoRoT-10 b,CoRoT-10,1,13.24060000,0.00020000,-0.00020000,0,0.105500,0.002100,-0.002100,0,,,,,600,23,-23,0,5075.00,75.00,-75.00,0
238,CoRoT-11 b,CoRoT-11,1,2.99433000,0.00001100,-0.00001100,0,0.043600,0.005000,-0.005000,0,,,,,1657,55,-55,0,6440.00,120.00,-120.00,0
239,CoRoT-11 b,CoRoT-11,0,2.99433000,0.00001100,-0.00001100,0,0.044000,0.001600,-0.001600,0,,,,,1735,34,-34,0,6440.00,120.00,-120.00,0
240,CoRoT-11 b,CoRoT-11,0,2.99432500,0.00002100,-0.00002100,0,0.043510,0.000360,-0.000360,0,,,,,1715,36,-36,0,,,,
241,CoRoT-11 b,CoRoT-11,0,2.99427803,0.00000049,-0.00000049,0,,,,,,,,,,,,,6440.00,120.00,-120.00,0
242,CoRoT-11 b,CoRoT-11,0,,,,,,,,,,,,,,,,,6343.00,72.00,-72.00,0
243,CoRoT-11 b,CoRoT-11,0,2.99432500,0.00002100,-0.00002100,0,0.044070,0.000560,-0.000590,0,,,,,,,,,6440.00,120.00,-120.00,0
244,CoRoT-12 b,CoRoT-12,0,2.82805268,0.00000065,-0.00000065,0,0.039200,0.001300,-0.001300,0,,,,,1417,20,-20,0,,,,
245,CoRoT-12 b,CoRoT-12,0,2.82803915,0.00001296,-0.00001296,0,,,,,661.13,,,0,1293,,,0,5675.00,,,0
246,CoRoT-12 b,CoRoT-12,0,2.82804200,0.00001300,-0.00001300,0,0.040130,0.000900,-0.000930,0,,,,,,,,,5675.00,80.00,-80.00,0
247,CoRoT-12 b,CoRoT-12,0,2.82804100,0.00001100,-0.00001100,0,,,,,,,,,,,,,5675.00,80.00,-80.00,0
248,CoRoT-12 b,CoRoT-12,1,2.82804200,0.00001300,-0.00001300,0,0.040160,0.000930,-0.000920,0,,,,,1442,58,-58,0,5675.00,80.00,-80.00,0
249,CoRoT-12 b,CoRoT-12,0,2.82804200,0.00001300,-0.00001300,0,0.039400,0.001200,-0.001200,0,,,,,1410,28,-28,0,5675.00,80.00,-80.00,0
250,CoRoT-13 b,CoRoT-13,0,4.03515000,0.00002600,-0.00002500,0,,,,,,,,,,,,,5945.00,90.00,-90.00,0
251,CoRoT-13 b,CoRoT-13,1,4.03519000,0.00003000,-0.00003000,0,0.051000,0.003100,-0.003100,0,,,,,1700,,,0,5945.00,90.00,-90.00,0
252,CoRoT-13 b,CoRoT-13,0,4.03519000,0.00003000,-0.00003000,0,0.051000,0.001300,-0.001300,0,,,,,1432,39,-39,0,5945.00,90.00,-90.00,0
253,CoRoT-13 b,CoRoT-13,0,4.03504444,0.00002781,-0.00002781,0,,,,,546.53,,,0,1233,,,0,5945.00,,,0
254,CoRoT-13 b,CoRoT-13,0,4.03519000,0.00003000,-0.00003000,0,0.051070,0.000300,-0.000310,0,,,,,,,,,5945.00,90.00,-90.00,0
255,CoRoT-14 b,CoRoT-14,0,1.51214000,0.00013000,-0.00013000,0,0.026870,0.000780,-0.000780,0,,,,,1936,95,-95,0,6035.00,100.00,-100.00,0
256,CoRoT-14 b,CoRoT-14,0,1.51214000,0.00013000,-0.00013000,0,0.026910,0.000700,-0.000730,0,,,,,,,,,6040.00,100.00,-100.00,0
257,CoRoT-14 b,CoRoT-14,1,1.51214000,0.00013000,-0.00013000,0,0.027000,0.002000,-0.002000,0,,,,,1952,66,-66,0,6035.00,100.00,-100.00,0
258,CoRoT-16 b,CoRoT-16,0,5.35227000,0.00020000,-0.00020000,0,0.061800,0.001500,-0.001500,0,,,,,,,,,5650.00,100.00,-100.00,0
259,CoRoT-16 b,CoRoT-16,1,5.35227000,0.00020000,-0.00020000,0,0.061800,0.001500,-0.001500,0,,,,,,,,,5650.00,100.00,-100.00,0
260,CoRoT-17 b,CoRoT-17,1,3.76810000,0.00030000,-0.00030000,0,0.046100,0.000800,-0.000800,0,,,,,1626,31,-31,0,5740.00,80.00,-80.00,0
261,CoRoT-17 b,CoRoT-17,0,3.76810000,0.00030000,-0.00030000,0,0.048100,0.001110,-0.000720,0,,,,,1610,210,-70,0,5740.00,80.00,-80.00,0
262,CoRoT-17 b,CoRoT-17,0,3.76810000,0.00030000,-0.00030000,0,0.048100,0.001500,-0.001600,0,,,,,,,,,5740.00,80.00,-80.00,0
263,CoRoT-18 b,CoRoT-18,0,1.90007690,0.00000210,-0.00000220,0,,,,,,,,,,,,,5440.00,100.00,-100.00,0
264,CoRoT-18 b,CoRoT-18,0,1.90009000,0.00000050,-0.00000050,0,0.028800,0.000800,-0.000800,0,,,,,1487,19,-19,0,,,,
265,CoRoT-18 b,CoRoT-18,0,1.90008625,0.00000393,-0.00000393,0,,,,,823.70,,,0,1366,,,0,5440.00,,,0
266,CoRoT-18 b,CoRoT-18,0,1.90006930,0.00000280,-0.00000280,0,0.029500,0.001500,-0.001700,0,,,,,,,,,5440.00,100.00,-100.00,0
267,CoRoT-18 b,CoRoT-18,0,1.90006930,0.00000280,-0.00000280,0,0.028600,0.000680,-0.000680,0,,,,,1490,45,-45,0,5440.00,100.00,-100.00,0
268,CoRoT-18 b,CoRoT-18,1,1.90006930,0.00000280,-0.00000280,0,0.029500,0.001600,-0.001600,0,,,,,1550,90,-90,0,5440.00,100.00,-100.00,0
269,CoRoT-19 b,CoRoT-19,0,3.89713000,0.00002000,-0.00002000,0,0.051200,0.001800,-0.001100,0,,,,,1630,150,-40,0,6090.00,70.00,-70.00,0
270,CoRoT-19 b,CoRoT-19,0,3.89713790,0.00000160,-0.00000160,0,,,,,,,,,,,,,6090.00,70.00,-70.00,0
271,CoRoT-19 b,CoRoT-19,1,3.89713000,0.00002000,-0.00002000,0,0.051800,0.000800,-0.000800,0,,,,,2000,150,-150,0,6090.00,70.00,-70.00,0
272,CoRoT-19 b,CoRoT-19,0,3.89712026,0.00001889,-0.00001889,0,,,,,1103.81,,,0,1470,,,0,6090.00,,,0
273,CoRoT-19 b,CoRoT-19,0,3.89713000,0.00002000,-0.00002000,0,0.051660,0.000690,-0.000700,0,,,,,,,,,6090.00,70.00,-70.00,0
274,CoRoT-19 b,CoRoT-19,0,3.89713100,0.00001100,-0.00001100,0,,,,,,,,,,,,,6090.00,70.00,-70.00,0
275,CoRoT-2 b,CoRoT-2,0,1.74299640,0.00000170,-0.00000170,0,0.028100,0.000900,-0.000900,0,,,,,,,,,,,,
276,CoRoT-2 b,CoRoT-2,0,1.74299750,0.00000020,-0.00000020,0,,,,,,,,,1535,21,-21,0,5625.00,120.00,-120.00,0
277,CoRoT-2 b,CoRoT-2,0,1.74299673,0.00000031,-0.00000031,0,0.028100,0.000570,-0.000580,0,,,,,,,,,5625.00,120.00,-120.00,0
278,CoRoT-2 b,CoRoT-2,0,1.74301433,0.00004385,-0.00004385,0,,,,,932.91,,,0,1410,,,0,5529.00,105.52,-105.52,0
279,CoRoT-2 b,CoRoT-2,0,1.74299350,0.00000100,-0.00000100,0,0.028350,0.000470,-0.000470,0,,,,,1521,18,-18,0,5598.00,50.00,-50.00,0
280,CoRoT-2 b,CoRoT-2,0,1.74299700,0.00000011,-0.00000011,0,,,,,,,,,,,,,5696.00,70.00,-70.00,0
281,CoRoT-2 b,CoRoT-2,1,1.74299350,0.00000100,-0.00000100,0,0.027980,0.000760,-0.000800,0,,,,,,,,,5625.00,120.00,-120.00,0
282,CoRoT-2 b,CoRoT-2,0,1.74299350,0.00000100,-0.00000100,0,0.028540,0.000480,-0.000480,0,,,,,1548,22,-22,0,5696.00,70.00,-70.00,0
283,CoRoT-2 b,CoRoT-2,0,1.74299673,0.00000031,-0.00000031,0,,,,,,,,,,,,,5529.00,121.43,-89.60,0
284,CoRoT-2 b,CoRoT-2,0,1.74299609,0.00000059,-0.00000059,0,,,,,,,,,,,,,5575.00,70.00,-70.00,0
285,CoRoT-2 b,CoRoT-2,0,1.74299906,0.00000040,-0.00000040,0,,,,,,,,,,,,,,,,
286,CoRoT-2 b,CoRoT-2,0,1.74299705,0.00000015,-0.00000015,0,,,,,,,,,,,,,5696.00,70.00,-70.00,0
287,CoRoT-20 b,CoRoT-20,0,9.24318000,0.00000900,-0.00000900,0,0.089100,0.003800,-0.003800,0,,,,,1024,16,-16,0,,,,
288,CoRoT-20 b,CoRoT-20,0,9.24285000,0.00030000,-0.00030000,0,0.090200,0.002100,-0.002100,0,,,,,1002,24,-24,0,5880.00,90.00,-90.00,0
289,CoRoT-20 b,CoRoT-20,0,9.24285000,0.00030000,-0.00030000,0,0.089200,0.002800,-0.002800,0,,,,,1100,150,-150,0,5880.00,90.00,-90.00,0
290,CoRoT-20 b,CoRoT-20,0,9.24323029,0.00006373,-0.00006373,0,,,,,180.87,,,0,935,,,0,5880.00,,,0
291,CoRoT-20 b,CoRoT-20,1,9.24285000,0.00030000,-0.00030000,0,0.090000,0.002000,-0.002000,0,,,,,,,,,,,,
292,CoRoT-20 b,CoRoT-20,0,9.24285000,0.00030000,-0.00030000,0,0.090100,0.002100,-0.002200,0,,,,,,,,,5880.00,90.00,-90.00,0
293,CoRoT-20 c,CoRoT-20,1,1675.00000000,19.00000000,-17.00000000,0,2.900000,0.070000,-0.070000,0,,,,,,,,,,,,
294,CoRoT-21 b,CoRoT-21,1,2.72474000,0.00014000,-0.00014000,0,0.041700,0.001100,-0.001100,0,,,,,,,,,6200.00,100.00,-100.00,0
295,CoRoT-21 b,CoRoT-21,0,2.72474000,0.00014000,-0.00014000,0,0.041600,0.000940,-0.001000,0,,,,,,,,,6200.00,100.00,-100.00,0
296,CoRoT-22 b,CoRoT-22,1,9.75598000,0.00011000,-0.00011000,0,0.092000,0.001400,-0.001400,0,,,,,885,53,-280,0,5939.00,54.00,-120.00,0
297,CoRoT-23 b,CoRoT-23,0,3.63130000,0.00010000,-0.00010000,0,0.048090,0.001280,-0.001040,0,,,,,1710,110,-80,0,5900.00,100.00,-100.00,0
298,CoRoT-23 b,CoRoT-23,1,3.63130000,0.00010000,-0.00010000,0,0.048000,0.004000,-0.004000,0,,,,,1660,,,0,5900.00,100.00,-100.00,0
299,CoRoT-23 b,CoRoT-23,0,3.63130000,0.00010000,-0.00010000,0,0.048400,0.001100,-0.001200,0,,,,,,,,,5900.00,100.00,-100.00,0
300,CoRoT-24 b,CoRoT-24,1,5.11340000,0.00060000,-0.00060000,0,0.056000,0.002000,-0.002000,0,,,,,1070,140,-140,0,4950.00,150.00,-150.00,0
301,CoRoT-24 c,CoRoT-24,1,11.75900000,0.00630000,-0.00630000,0,0.098000,0.003000,-0.003000,0,,,,,850,80,-80,0,4950.00,150.00,-150.00,0
302,CoRoT-25 b,CoRoT-25,1,4.86069000,0.00006000,-0.00006000,0,0.057800,0.002000,-0.000900,0,,,,,1330,80,-40,0,6040.00,90.00,-90.00,0
303,CoRoT-25 b,CoRoT-25,0,4.86069000,0.00006000,-0.00006000,0,0.057890,0.001900,-0.000930,0,,,,,,,,,6040.00,90.00,-90.00,0
304,CoRoT-26 b,CoRoT-26,1,4.20474000,0.00005000,-0.00005000,0,0.052600,0.001000,-0.001000,0,,,,,1600,80,-70,0,5590.00,100.00,-100.00,0
305,CoRoT-26 b,CoRoT-26,0,4.20474000,0.00005000,-0.00005000,0,0.052500,0.000940,-0.000980,0,,,,,,,,,5590.00,100.00,-100.00,0
306,CoRoT-27 b,CoRoT-27,1,3.57532000,0.00006000,-0.00006000,0,0.047600,0.006600,-0.006600,0,,,,,1500,130,-130,0,5900.00,120.00,-120.00,0
307,CoRoT-27 b,CoRoT-27,0,3.57532000,0.00006000,-0.00006000,0,0.046700,0.001500,-0.001700,0,,,,,,,,,5900.00,120.00,-120.00,0
308,CoRoT-28 b,CoRoT-28,0,5.20851000,0.00038000,-0.00038000,0,0.059000,0.002700,-0.002800,0,,,,,,,,,5150.00,100.00,-100.00,0
309,CoRoT-28 b,CoRoT-28,1,5.20851000,0.00038000,-0.00038000,0,0.060300,0.005000,-0.005000,0,,,,,,,,,5150.00,100.00,-100.00,0
310,CoRoT-29 b,CoRoT-29,1,2.85057000,0.00000600,-0.00000600,0,0.038600,0.005900,-0.005900,0,,,,,,,,,5260.00,100.00,-100.00,0
311,CoRoT-29 b,CoRoT-29,0,2.85056150,0.00000720,-0.00000720,0,,,,,,,,,,,,,5268.00,123.00,-123.00,0
312,CoRoT-29 b,CoRoT-29,0,2.85057000,0.00000600,-0.00000600,0,0.039000,0.001800,-0.002000,0,,,,,,,,,5260.00,100.00,-100.00,0
313,CoRoT-3 b,CoRoT-3,0,4.25679940,0.00000390,-0.00000310,0,0.056940,0.000960,-0.000790,0,,,,,,,,,,,,
314,CoRoT-3 b,CoRoT-3,0,,,,,,,,,,,,,,,,,6558.00,44.00,-44.00,0
315,CoRoT-3 b,CoRoT-3,0,4.25679940,0.00000350,-0.00000350,0,0.057830,0.000850,-0.000850,0,,,,,1695,57,-57,0,6740.00,140.00,-140.00,0
316,CoRoT-3 b,CoRoT-3,0,4.25679940,0.00000350,-0.00000350,0,0.057400,0.001200,-0.001300,0,,,,,,,,,6740.00,140.00,-140.00,0
317,CoRoT-3 b,CoRoT-3,1,4.25680000,0.00000500,-0.00000500,0,,,,,,,,,,,,,6740.00,140.00,-140.00,0
318,CoRoT-30 b,CoRoT-30,1,9.06005000,0.00024000,-0.00024000,0,0.084400,0.001200,-0.001200,0,,,,,,,,,5650.00,100.00,-100.00,0
319,CoRoT-31 b,CoRoT-31,1,4.62941000,0.00075000,-0.00075000,0,0.058600,0.003400,-0.003400,0,,,,,,,,,5700.00,120.00,-120.00,0
320,CoRoT-35 b,CoRoT-35,1,3.22748000,0.00008000,-0.00008000,0,0.042900,0.000920,-0.000920,0,,,,,1747,62,-62,0,6390.00,130.00,-130.00,0
321,CoRoT-36 b,CoRoT-36,1,5.61653100,0.00002300,-0.00002300,0,0.066000,0.007000,-0.007000,0,,,,,1567,35,-35,0,6730.00,140.00,-140.00,0
322,CoRoT-4 b,CoRoT-4,0,9.20205000,0.00037000,-0.00037000,0,0.090250,0.000680,-0.000550,0,,,,,,,,,6190.00,60.00,-60.00,0
323,CoRoT-4 b,CoRoT-4,1,9.20205000,0.00037000,-0.00037000,0,0.090000,0.001000,-0.001000,0,,,,,1074,19,-19,0,6190.00,60.00,-60.00,0
